month,street,direction,from_intersection,to_intersection,day_type,time_period,baseline_travel_time,average_travel_time
Nov '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),13.1,16.9
Nov '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),9.5,10.6
Nov '18,Queen,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),10.5,11.0
Nov '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),11.7,12.4
Nov '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),12.5,14.7
Nov '18,Queen,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.3,18.5
Nov '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.6,14.6
Nov '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),12.6,14.7
Nov '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),8.6,10.6
Nov '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),8.8,9.0
Nov '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),8.1,9.0
Nov '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),11.4,12.5
Nov '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),14.5,16.5
Nov '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),8.2,11.0
Nov '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),8.2,13.6
Nov '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),6.3,7.8
Nov '18,Spadina,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,5.9
Nov '18,Spadina,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),6.8,6.8
Nov '18,Spadina,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.2,8.1
Nov '18,Spadina,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),12.1,11.2
Nov '18,Spadina,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.9,7.4
Nov '18,Spadina,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.7,6.8
Nov '18,Spadina,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),5.1,5.6
Nov '18,Spadina,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.8,6.3
Nov '18,Spadina,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.5,7.0
Nov '18,Spadina,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),7.1,7.2
Nov '18,Spadina,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),7.8,9.0
Nov '18,Spadina,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,8.6
Nov '18,Spadina,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),6.9,7.1
Nov '18,Spadina,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.9,5.9
Nov '18,University,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),3.0,4.3
Nov '18,University,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),4.2,4.7
Nov '18,University,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.8,5.9
Nov '18,University,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,11.5
Nov '18,University,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),3.0,3.8
Nov '18,University,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.6,4.8
Nov '18,University,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),2.8,3.4
Nov '18,University,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),8.4,7.8
Nov '18,University,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,5.2
Nov '18,University,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.4,5.9
Nov '18,University,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),5.1,6.2
Nov '18,University,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.0,5.0
Nov '18,University,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.4,5.4
Nov '18,University,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.3,4.1
Nov '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,AM Peak (07:00-10:00),8.4,9.2
Nov '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Evening (19:00-23:00),7.5,8.5
Nov '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Midday (10:00-16:00),9.0,9.9
Nov '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,PM Peak (16:00-19:00),10.9,12.2
Nov '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Afternoon (12:00-17:00),9.0,8.3
Nov '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Evening (17:00-23:00),7.3,7.5
Nov '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Morning (08:00-12:00),7.5,7.0
Nov '18,Yonge,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,6.2
Nov '18,Yonge,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),7.3,6.8
Nov '18,Yonge,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.0,8.3
Nov '18,Yonge,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,11.9
Nov '18,Yonge,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.8,8.2
Nov '18,Yonge,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.2,8.2
Nov '18,Yonge,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.9,6.0
Nov '18,Yonge,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),6.9,5.7
Nov '18,Yonge,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.8,6.6
Nov '18,Yonge,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),8.3,9.1
Nov '18,Yonge,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),8.1,9.1
Nov '18,Yonge,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,8.7
Nov '18,Yonge,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),7.6,8.1
Nov '18,Yonge,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.3,5.1
Dec '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.2,9.3
Dec '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),10.0,10.7
Dec '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.3,12.6
Dec '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.5,16.2
Dec '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),9.8,8.6
Dec '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),9.5,9.4
Dec '18,Adelaide,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),6.6,6.5
Dec '18,Bathurst,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.1,4.7
Dec '18,Bathurst,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),5.2,5.4
Dec '18,Bathurst,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.9,5.3
Dec '18,Bathurst,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),7.0,5.6
Dec '18,Bathurst,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.7,4.8
Dec '18,Bathurst,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),5.0,5.1
Dec '18,Bathurst,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.1,4.0
Dec '18,Bathurst,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.3,5.0
Dec '18,Bathurst,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),5.4,5.7
Dec '18,Bathurst,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.6,6.0
Dec '18,Bathurst,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),6.1,6.4
Dec '18,Bathurst,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),5.5,5.7
Dec '18,Bathurst,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),5.3,5.7
Dec '18,Bathurst,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),4.2,4.3
Dec '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),10.6,10.9
Dec '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.7,13.0
Dec '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),13.2,14.3
Dec '18,Dundas,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),13.7,17.4
Dec '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),13.3,12.3
Dec '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.9,12.7
Dec '18,Dundas,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.8,8.3
Dec '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),9.4,10.1
Dec '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),12.3,13.7
Dec '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),13.8,15.8
Dec '18,Dundas,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.1,19.2
Dec '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.9,14.5
Dec '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),14.1,14.5
Dec '18,Dundas,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),9.4,9.1
Dec '18,Front,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.9,10.8
Dec '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.5,12.8
Dec '18,Front,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),11.8,11.6
Dec '18,Front,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),17.3,17.0
Dec '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),11.1,11.2
Dec '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),12.4,12.9
Dec '18,Front,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),8.5,8.8
Dec '18,Front,Westbound,Yonge,Bathurst,Weekday,AM Peak (07:00-10:00),9.0,8.0
Dec '18,Front,Westbound,Yonge,Bathurst,Weekday,Evening (19:00-23:00),10.1,10.6
Dec '18,Front,Westbound,Yonge,Bathurst,Weekday,Midday (10:00-16:00),9.7,9.7
Dec '18,Front,Westbound,Yonge,Bathurst,Weekday,PM Peak (16:00-19:00),14.3,13.7
Dec '18,Front,Westbound,Yonge,Bathurst,Weekend,Afternoon (12:00-17:00),8.9,8.4
Dec '18,Front,Westbound,Yonge,Bathurst,Weekend,Evening (17:00-23:00),10.4,10.1
Dec '18,Front,Westbound,Yonge,Bathurst,Weekend,Morning (08:00-12:00),8.5,7.2
Dec '18,Jarvis,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),4.1,4.3
Dec '18,Jarvis,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),3.9,4.5
Dec '18,Jarvis,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),6.0,6.4
Dec '18,Jarvis,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),8.5,7.6
Dec '18,Jarvis,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),4.6,5.0
Dec '18,Jarvis,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.7,4.8
Dec '18,Jarvis,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),3.8,3.8
Dec '18,Jarvis,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),4.7,4.8
Dec '18,Jarvis,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,4.7
Dec '18,Jarvis,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.3,5.6
Dec '18,Jarvis,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),4.8,6.3
Dec '18,Jarvis,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.5,4.9
Dec '18,Jarvis,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.3,4.8
Dec '18,Jarvis,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.8,4.1
Dec '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,AM Peak (07:00-10:00),11.3,12.3
Dec '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Evening (19:00-23:00),11.6,14.9
Dec '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,Midday (10:00-16:00),14.0,16.2
Dec '18,Queen,Eastbound,Bathurst,Jarvis,Weekday,PM Peak (16:00-19:00),16.4,17.0
Dec '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Afternoon (12:00-17:00),14.5,16.4
Dec '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Evening (17:00-23:00),13.1,15.0
Dec '18,Queen,Eastbound,Bathurst,Jarvis,Weekend,Morning (08:00-12:00),9.5,9.9
Dec '18,Queen,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),10.5,10.7
Dec '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),11.7,13.3
Dec '18,Queen,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),12.5,15.1
Dec '18,Queen,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),15.3,16.9
Dec '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),13.6,14.4
Dec '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),12.6,14.6
Dec '18,Queen,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),8.6,9.5
Dec '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,AM Peak (07:00-10:00),8.8,8.6
Dec '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Evening (19:00-23:00),8.1,10.1
Dec '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,Midday (10:00-16:00),11.4,12.4
Dec '18,Richmond,Westbound,Jarvis,Bathurst,Weekday,PM Peak (16:00-19:00),14.5,14.4
Dec '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Afternoon (12:00-17:00),8.2,9.5
Dec '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Evening (17:00-23:00),8.2,9.3
Dec '18,Richmond,Westbound,Jarvis,Bathurst,Weekend,Morning (08:00-12:00),6.3,6.7
Dec '18,Spadina,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,5.7
Dec '18,Spadina,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),6.8,6.6
Dec '18,Spadina,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.2,7.6
Dec '18,Spadina,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),12.1,8.8
Dec '18,Spadina,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.9,6.9
Dec '18,Spadina,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.7,6.5
Dec '18,Spadina,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),5.1,4.8
Dec '18,Spadina,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),5.8,6.0
Dec '18,Spadina,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.5,7.0
Dec '18,Spadina,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),7.1,7.4
Dec '18,Spadina,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),7.8,8.5
Dec '18,Spadina,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,7.9
Dec '18,Spadina,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),6.9,6.9
Dec '18,Spadina,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.9,5.5
Dec '18,University,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),3.0,3.9
Dec '18,University,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),4.2,4.8
Dec '18,University,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),4.8,5.5
Dec '18,University,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,8.3
Dec '18,University,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),3.0,4.0
Dec '18,University,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),3.6,4.7
Dec '18,University,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),2.8,3.1
Dec '18,University,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),8.4,7.1
Dec '18,University,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),4.5,5.3
Dec '18,University,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),5.4,5.8
Dec '18,University,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),5.1,6.1
Dec '18,University,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),4.0,4.7
Dec '18,University,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),4.4,5.0
Dec '18,University,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),3.3,3.7
Dec '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,AM Peak (07:00-10:00),8.4,8.0
Dec '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Evening (19:00-23:00),7.5,8.5
Dec '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,Midday (10:00-16:00),9.0,9.7
Dec '18,Wellington,Westbound,Jarvis,Blue Jays,Weekday,PM Peak (16:00-19:00),10.9,11.0
Dec '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Afternoon (12:00-17:00),9.0,8.8
Dec '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Evening (17:00-23:00),7.3,8.5
Dec '18,Wellington,Westbound,Jarvis,Blue Jays,Weekend,Morning (08:00-12:00),7.5,7.6
Dec '18,Yonge,Southbound,Dundas,Front,Weekday,AM Peak (07:00-10:00),5.4,5.5
Dec '18,Yonge,Southbound,Dundas,Front,Weekday,Evening (19:00-23:00),7.3,7.0
Dec '18,Yonge,Southbound,Dundas,Front,Weekday,Midday (10:00-16:00),7.0,7.9
Dec '18,Yonge,Southbound,Dundas,Front,Weekday,PM Peak (16:00-19:00),9.8,10.9
Dec '18,Yonge,Southbound,Dundas,Front,Weekend,Afternoon (12:00-17:00),6.8,8.3
Dec '18,Yonge,Southbound,Dundas,Front,Weekend,Evening (17:00-23:00),6.2,7.5
Dec '18,Yonge,Southbound,Dundas,Front,Weekend,Morning (08:00-12:00),4.9,5.4
Dec '18,Yonge,Northbound,Front,Dundas,Weekday,AM Peak (07:00-10:00),6.9,5.4
Dec '18,Yonge,Northbound,Front,Dundas,Weekday,Evening (19:00-23:00),6.8,7.7
Dec '18,Yonge,Northbound,Front,Dundas,Weekday,Midday (10:00-16:00),8.3,8.7
Dec '18,Yonge,Northbound,Front,Dundas,Weekday,PM Peak (16:00-19:00),8.1,9.5
Dec '18,Yonge,Northbound,Front,Dundas,Weekend,Afternoon (12:00-17:00),8.1,8.7
Dec '18,Yonge,Northbound,Front,Dundas,Weekend,Evening (17:00-23:00),7.6,8.2
Dec '18,Yonge,Northbound,Front,Dundas,Weekend,Morning (08:00-12:00),5.3,4.7
